TYPE,ROADSECT_NAME,SECT10,SECT10_NAME,ROADSECT_FROM,ROAD_NO,ROADSECT_TO,ROADSECT_ID,ROADLENGTH,DIRNAME,JAM_SPEED
4,锦程路,5,宝安区,民主大道,3113,蚝乡路,311305,678,南-北,15
4,锦程路,5,宝安区,蚝乡路,3113,北环路,311306,928,南-北,15
4,锦程路,5,宝安区,北环路,3114,蚝乡路,311401,925,北-南,15
4,锦程路,5,宝安区,蚝乡路,3114,民主大道,311402,686,北-南,15
4,锦程路,5,宝安区,民主大道,3114,新沙路(沙井),311403,433,北-南,15
4,锦程路,5,宝安区,新沙路(沙井),3114,万安路,311404,674,北-南,15
4,锦程路,5,宝安区,万安路,3114,南环路,311405,652,北-南,15
4,锦程路,5,宝安区,南环路,3114,兴业西路,311406,1235,北-南,15
4,立业路,5,宝安区,东方大道,3153,楼岗大道,315301,518,南-北,15
4,立业路,5,宝安区,楼岗大道,3153,松白路,315302,566,南-北,15
4,立业路,5,宝安区,松白路,3154,楼岗大道,315401,565,北-南,15
4,立业路,5,宝安区,楼岗大道,3154,东方大道,315402,517,北-南,15
4,留仙二路,5,宝安区,边检路,3163,洪浪北二路,316301,669,南-北,15
4,留仙二路,5,宝安区,洪浪北二路,3163,创业二路,316302,476,南-北,15
4,留仙二路,5,宝安区,创业二路,3163,上川路,316303,416,南-北,15
4,留仙二路,5,宝安区,上川路,3164,创业二路,316401,416,北-南,15
4,留仙二路,5,宝安区,创业二路,3164,洪浪北二路,316402,476,北-南,15
4,留仙二路,5,宝安区,洪浪北二路,3164,边检路,316403,670,北-南,15
4,留仙一路,5,宝安区,边检路,3173,洪浪北二路,317301,603,南-北,15
4,留仙一路,5,宝安区,洪浪北二路,3173,创业二路,317302,490,南-北,15
4,留仙一路,5,宝安区,创业二路,3173,上川路,317303,850,南-北,15
4,留仙一路,5,宝安区,上川路,3174,创业二路,317401,855,北-南,15
4,留仙一路,5,宝安区,创业二路,3174,洪浪北二路,317402,490,北-南,15
4,留仙一路,5,宝安区,洪浪北二路,3174,边检路,317403,603,北-南,15
4,流塘路,5,宝安区,公园路(新安),3181,前进二路,318101,950,东-西,15
4,流塘路,5,宝安区,前进二路,3181,广深公路,318102,891,东-西,15
4,流塘路,5,宝安区,广深公路,3182,前进二路,318201,877,西-东,15
4,流塘路,5,宝安区,前进二路,3182,公园路(新安),318202,958,西-东,15
4,龙腾路,5,宝安区,机荷高速公路,3193,育才路,319301,459,南-北,15
4,龙腾路,5,宝安区,育才路,3194,机荷高速公路,319401,459,北-南,15
4,罗田路,5,宝安区,宝源南路,3201,沿江高速,320101,922,东-西,15
4,罗田路,5,宝安区,沿江高速,3202,宝源南路,320201,922,西-东,15
4,罗租路,5,宝安区,育才路,3211,宝石南路,321101,726,东-西,15
4,罗租路,5,宝安区,宝石南路,3212,育才路,321201,726,西-东,15
4,民主大道,5,宝安区,西环路(沙井),3221,锦程路,322101,2644,东-西,15
4,民主大道,5,宝安区,锦程路,3222,西环路(沙井),322201,2635,西-东,15
4,南浦路,5,宝安区,广深高速公路,3241,东环路,324101,579,东-西,15
4,南浦路,5,宝安区,东环路,3241,广深公路,324102,1096,东-西,15
4,南浦路,5,宝安区,广深公路,3242,东环路,324201,1099,西-东,15
4,南浦路,5,宝安区,东环路,3242,广深高速公路,324202,576,西-东,15
4,桥和路,5,宝安区,宝安大道,3251,永福路,325101,1117,东-西,15
4,桥和路,5,宝安区,永福路,3251,永和路,325102,922,东-西,15
4,桥和路,5,宝安区,永和路,3251,松福大道,325103,369,东-西,15
4,桥和路,5,宝安区,松福大道,3251,沿江高速,325104,776,东-西,15
4,桥和路,5,宝安区,沿江高速,3252,松福大道,325201,776,西-东,15
4,桥和路,5,宝安区,松福大道,3252,永和路,325202,369,西-东,15
4,桥和路,5,宝安区,永和路,3252,永福路,325203,909,西-东,15
4,桥和路,5,宝安区,永福路,3252,宝安大道,325204,1140,西-东,15
4,桥塘路,5,宝安区,桥和路,3263,荔园路(福永),326301,848,南-北,15
4,桥塘路,5,宝安区,荔园路(福永),3263,凤塘大道,326302,424,南-北,15
4,桥塘路,5,宝安区,凤塘大道,3264,荔园路(福永),326401,427,北-南,15
4,桥塘路,5,宝安区,荔园路(福永),3264,桥和路,326402,845,北-南,15
4,沙中路,5,宝安区,环镇路,3271,沙井路,327101,924,东-西,15
4,沙中路,5,宝安区,沙井路,3272,环镇路,327201,924,西-东,15
4,上川路,5,宝安区,宝石路,3281,留仙二路,328101,597,东-西,15
4,上川路,5,宝安区,留仙二路,3281,留仙一路,328102,636,东-西,15
4,上川路,5,宝安区,留仙一路,3281,新安四路,328103,771,东-西,15
4,上川路,5,宝安区,新安四路,3281,前进一路,328104,914,东-西,15
4,上川路,5,宝安区,前进一路,3281,宝民一路,328105,717,东-西,15
4,上川路,5,宝安区,宝民一路,3282,前进一路,328201,707,西-东,15
4,上川路,5,宝安区,前进一路,3282,新安四路,328202,928,西-东,15
4,上川路,5,宝安区,新安四路,3282,留仙一路,328203,771,西-东,15
4,上川路,5,宝安区,留仙一路,3282,留仙二路,328204,636,西-东,15
4,上川路,5,宝安区,留仙二路,3282,宝石路,328205,596,西-东,15
4,上屋大道,5,宝安区,宝石东路,3293,石岩北环路,329301,1051,南-北,15
4,上屋大道,5,宝安区,石岩北环路,3294,宝石东路,329401,1050,北-南,15
4,上星南路,5,宝安区,广深公路,3301,公园南路(宝安),330101,640,东-西,15
4,上星南路,5,宝安区,公园南路(宝安),3302,广深公路,330201,640,西-东,15
4,石龙大道,5,宝安区,石观路,3313,龙大高速公路,331301,1421,南-北,15
4,石龙大道,5,宝安区,龙大高速公路,3314,石观路,331401,1423,北-南,15
4,水库路,5,宝安区,尖岗山大道,3321,宝田路,332101,382,东-西,15
4,水库路,5,宝安区,宝田路,3322,尖岗山大道,332201,382,西-东,15
4,松岗大道,5,宝安区,芙蓉路,3333,华美路,333301,702,南-北,15
4,松岗大道,5,宝安区,华美路,3333,东方大道,333302,995,南-北,15
4,松岗大道,5,宝安区,东方大道,3333,楼岗大道,333303,690,南-北,15
4,松岗大道,5,宝安区,楼岗大道,3333,松白路,333304,1025,南-北,15
4,松岗大道,5,宝安区,松白路,3334,楼岗大道,333401,1014,北-南,15
4,松岗大道,5,宝安区,楼岗大道,3334,东方大道,333402,676,北-南,15
4,松岗大道,5,宝安区,东方大道,3334,华美路,333403,888,北-南,15
4,松岗大道,5,宝安区,华美路,3334,芙蓉路,333404,818,北-南,15
4,松河北路,5,宝安区,松瑞路,3341,宝安大道,334101,1109,东-西,15
4,松河北路,5,宝安区,宝安大道,3341,广深高速公路,334102,924,东-西,15
4,松河北路,5,宝安区,广深高速公路,3342,宝安大道,334201,924,西-东,15
4,松河北路,5,宝安区,宝安大道,3342,松瑞路,334202,1109,西-东,15
4,甲岸路,5,宝安区,海天路,3052,新湖路,305201,483,西-东,15
4,松罗路,5,宝安区,松白路,3353,沙江东路,335301,1020,南-北,15
4,松罗路,5,宝安区,沙江东路,3353,燕罗公路,335302,1882,南-北,15
4,松罗路,5,宝安区,燕罗公路,3353,广田路,335303,914,南-北,15
4,松罗路,5,宝安区,广田路,3354,燕罗公路,335401,915,北-南,15
4,松罗路,5,宝安区,燕罗公路,3354,沙江东路,335402,1872,北-南,15
4,松罗路,5,宝安区,沙江东路,3354,松白路,335403,1027,北-南,15
4,松瑞路,5,宝安区,广深高速公路,3363,松明大道,336301,1175,南-北,15
4,松瑞路,5,宝安区,松明大道,3363,沙江路,336302,690,南-北,15
4,松瑞路,5,宝安区,沙江路,3364,松明大道,336401,701,北-南,15
4,松瑞路,5,宝安区,松明大道,3364,广深高速公路,336402,1150,北-南,15
4,松裕路,5,宝安区,广深公路,3371,广深高速公路,337101,1125,东-西,15
4,松裕路,5,宝安区,广深高速公路,3372,广深公路,337201,1112,西-东,15
4,塘头大道,5,宝安区,松白路,3383,机荷高速公路,338301,916,南-北,15
4,塘头大道,5,宝安区,机荷高速公路,3383,洲石公路,338302,1671,南-北,15
4,塘头大道,5,宝安区,洲石公路,3384,机荷高速公路,338401,1670,北-南,15
4,塘头大道,5,宝安区,机荷高速公路,3384,松白路,338402,926,北-南,15
4,塘下涌工业大道,5,宝安区,洋涌路,3393,广田路,339301,631,南-北,15
4,塘下涌工业大道,5,宝安区,广田路,3393,工业大道,339302,2314,南-北,15
4,塘下涌工业大道,5,宝安区,工业大道,3394,广田路,339401,2321,北-南,15
4,塘下涌工业大道,5,宝安区,广田路,3394,洋涌路,339402,629,北-南,15
3,田心大道,5,宝安区,宝石东路,3413,石岩北环路,341301,959,南-北,20
3,田心大道,5,宝安区,石岩北环路,3414,宝石东路,341401,962,北-南,20
4,通成路,5,宝安区,共和工业路,3421,宝安大道,342101,343,东-西,15
4,通成路,5,宝安区,宝安大道,3422,共和工业路,342201,342,西-东,15
4,万安路,5,宝安区,西环路(沙井),3431,松福大道,343101,1038,东-西,15
4,万安路,5,宝安区,松福大道,3431,锦程路,343102,788,东-西,15
4,万安路,5,宝安区,锦程路,3432,松福大道,343201,788,西-东,15
4,万安路,5,宝安区,松福大道,3432,西环路(沙井),343202,1037,西-东,15
4,文昌路,5,宝安区,固戍一路,3441,宝源路,344101,619,东-西,15
4,文昌路,5,宝安区,宝源路,3442,固戍一路,344201,619,西-东,15
4,象山大道,5,宝安区,河堤路,3453,龙大高速公路,345301,2544,南-北,15
4,象山大道,5,宝安区,龙大高速公路,3454,河堤路,345401,2554,北-南,15
4,新二庄村路,5,宝安区,广深高速公路,3471,东环路,347101,409,东-西,15
4,新二庄村路,5,宝安区,东环路,3472,广深高速公路,347201,412,西-东,15
4,兴华二路,5,宝安区,公园路(新安),3481,前进一路,348101,531,东-西,15
4,兴华二路,5,宝安区,前进一路,3481,宝民一路,348102,702,东-西,15
4,兴华二路,5,宝安区,宝民一路,3482,前进一路,348201,702,西-东,15
4,兴华二路,5,宝安区,前进一路,3482,公园路(新安),348202,531,西-东,15
4,兴华一路,5,宝安区,广深公路,3491,宝安大道,349101,795,东-西,15
4,兴华一路,5,宝安区,宝安大道,3491,新湖路,349102,610,东-西,15
4,兴华一路,5,宝安区,新湖路,3491,海天路,349103,644,东-西,15
4,兴华一路,5,宝安区,海天路,3492,新湖路,349201,636,西-东,15
4,兴华一路,5,宝安区,新湖路,3492,宝安大道,349202,607,西-东,15
4,兴华一路,5,宝安区,宝安大道,3492,广深公路,349203,797,西-东,15
4,兴业西路,5,宝安区,宝安大道,3501,沙井路,350101,1120,东-西,15
4,兴业西路,5,宝安区,沙井路,3501,永福路,350102,580,东-西,15
4,兴业西路,5,宝安区,永福路,3501,松福大道,350103,884,东-西,15
4,兴业西路,5,宝安区,松福大道,3501,沿江高速,350104,782,东-西,15
4,兴业西路,5,宝安区,沿江高速,3502,松福大道,350201,781,西-东,15
4,兴业西路,5,宝安区,松福大道,3502,永福路,350202,898,西-东,15
4,兴业西路,5,宝安区,永福路,3502,沙井路,350203,565,西-东,15
4,兴业西路,5,宝安区,沙井路,3502,宝安大道,350204,1132,西-东,15
4,兴业一路,5,宝安区,广深高速公路,3511,广深公路,351101,1508,东-西,15
4,兴业一路,5,宝安区,广深公路,3512,广深高速公路,351201,1508,西-东,15
4,燕罗公路,5,宝安区,河堤路,3521,松罗路,352101,1186,东-西,15
4,燕罗公路,5,宝安区,松罗路,3522,河堤路,352201,1182,西-东,15
4,洋涌路,5,宝安区,松罗路,3541,众福路,354101,1292,东-西,15
4,洋涌路,5,宝安区,众福路,3541,广深公路,354102,860,东-西,15
4,洋涌路,5,宝安区,广深公路,3542,众福路,354201,858,西-东,15
4,洋涌路,5,宝安区,众福路,3542,松罗路,354202,1292,西-东,15
4,一号路,5,宝安区,新湖路,3551,沿江高速,355101,1242,东-西,15
4,一号路,5,宝安区,沿江高速,3552,新湖路,355201,1242,西-东,15
4,银田路,5,宝安区,宝安大道,3561,新湖路,356101,543,东-西,15
4,银田路,5,宝安区,新湖路,3561,宝源路,356102,485,东-西,15
4,银田路,5,宝安区,宝源路,3561,沿江高速,356103,864,东-西,15
4,银田路,5,宝安区,沿江高速,3562,宝源路,356201,864,西-东,15
4,银田路,5,宝安区,宝源路,3562,新湖路,356202,496,西-东,15
4,银田路,5,宝安区,新湖路,3562,宝安大道,356203,536,西-东,15
4,裕安二路,5,宝安区,广深高速公路,3571,新安三路,357101,608,东-西,15
4,裕安二路,5,宝安区,新安三路,3571,前进一路,357102,906,东-西,15
4,裕安二路,5,宝安区,前进一路,3571,宝民一路,357103,721,东-西,15
4,裕安二路,5,宝安区,宝民一路,3572,前进一路,357201,721,西-东,15
4,裕安二路,5,宝安区,前进一路,3572,新安三路,357202,906,西-东,15
4,裕安二路,5,宝安区,新安三路,3572,广深高速公路,357203,608,西-东,15
4,裕安路,5,宝安区,创业一路,3581,沿江高速,358101,970,东-西,15
4,裕安路,5,宝安区,沿江高速,3582,创业一路,358201,971,西-东,15
4,裕安一路,5,宝安区,广深公路,3591,翻身路,359101,485,东-西,15
4,裕安一路,5,宝安区,翻身路,3591,宝安大道,359102,389,东-西,15
4,裕安一路,5,宝安区,宝安大道,3591,新湖路,359103,615,东-西,15
4,裕安一路,5,宝安区,新湖路,3591,宝源南路,359104,507,东-西,15
4,裕安一路,5,宝安区,宝源南路,3592,新湖路,359201,519,西-东,15
4,裕安一路,5,宝安区,新湖路,3592,宝安大道,359202,624,西-东,15
4,裕安一路,5,宝安区,宝安大道,3592,翻身路,359203,378,西-东,15
4,裕安一路,5,宝安区,翻身路,3592,广深公路,359204,476,西-东,15
4,政丰南路,5,宝安区,福中路(宝安),3603,翠岗西路,360301,530,南-北,15
4,政丰南路,5,宝安区,翠岗西路,3603,福永大道,360302,568,南-北,15
4,政丰南路,5,宝安区,福永大道,3604,翠岗西路,360401,576,北-南,15
4,政丰南路,5,宝安区,翠岗西路,3604,福中路(宝安),360402,518,北-南,15
4,中心路（宝安）,5,宝安区,凤塘大道,3613,南环路,361301,1405,南-北,15
4,中心路（宝安）,5,宝安区,南环路,3613,新沙路(沙井),361302,1901,南-北,15
4,中心路（宝安）,5,宝安区,新沙路(沙井),3613,北环路,361303,1534,南-北,15
4,中心路（宝安）,5,宝安区,北环路,3613,新和大道,361304,711,南-北,15
4,中心路（宝安）,5,宝安区,新和大道,3614,北环路,361401,705,北-南,15
4,中心路（宝安）,5,宝安区,北环路,3614,新沙路(沙井),361402,1548,北-南,15
4,中心路（宝安）,5,宝安区,新沙路(沙井),3614,南环路,361403,1885,北-南,15
4,中心路（宝安）,5,宝安区,南环路,3614,凤塘大道,361404,1414,北-南,15
4,重庆路,5,宝安区,宝安大道,3621,永福路,362101,618,东-西,15
4,重庆路,5,宝安区,永福路,3621,永和路,362102,882,东-西,15
4,重庆路,5,宝安区,永和路,3621,松福大道,362103,423,东-西,15
4,重庆路,5,宝安区,松福大道,3621,沿江高速,362104,776,东-西,15
4,重庆路,5,宝安区,沿江高速,3622,松福大道,362201,776,西-东,15
4,重庆路,5,宝安区,松福大道,3622,永和路,362202,424,西-东,15
4,重庆路,5,宝安区,永和路,3622,永福路,362203,883,西-东,15
4,重庆路,5,宝安区,永福路,3622,宝安大道,362204,588,西-东,15
4,众福路,5,宝安区,洋涌路,3633,广田路,363301,725,南-北,15
4,众福路,5,宝安区,广田路,3634,洋涌路,363401,722,北-南,15
4,庄边路,5,宝安区,前进二路,3641,广深公路,364101,872,东-西,15
4,庄边路,5,宝安区,广深公路,3642,前进二路,364201,872,西-东,15
4,芙蓉大道,5,宝安区,广深高速公路,3653,芙蓉路,365301,1032,南-北,15
4,芙蓉大道,5,宝安区,芙蓉路,3654,广深高速公路,365401,1028,北-南,15
4,芙蓉路,5,宝安区,田园路,3661,松岗大道,366101,1029,东-西,15
4,芙蓉路,5,宝安区,松岗大道,3661,芙蓉西路,366102,1186,东-西,15
4,芙蓉路,5,宝安区,芙蓉西路,3662,松岗大道,366201,1198,西-东,15
4,芙蓉路,5,宝安区,松岗大道,3662,田园路,366202,1023,西-东,15
4,曦城大道,5,宝安区,广盛路,3681,尖岗山大道,368101,1047,东-西,15
4,曦城大道,5,宝安区,尖岗山大道,3682,广盛路,368201,1054,西-东,15
4,蚝乡路,5,宝安区,西环路(沙井),3691,锦程路,369101,1559,东-西,15
4,蚝乡路,5,宝安区,锦程路,3692,西环路(沙井),369201,1559,西-东,15
3,爱南路,6,龙岗区,东升新路,3721,同富路,372101,1022,东-西,20
3,爱南路,6,龙岗区,同富路,3721,深汕路,372102,456,东-西,20
3,爱南路,6,龙岗区,深汕路,3721,龙湖路,372103,568,东-西,20
3,爱南路,6,龙岗区,龙湖路,3721,龙南路,372104,1639,东-西,20
3,爱南路,6,龙岗区,龙南路,3721,碧新路,372105,1325,东-西,20
3,爱南路,6,龙岗区,碧新路,3721,龙城大道,372106,1342,东-西,20
3,爱南路,6,龙岗区,龙城大道,3721,宝荷路,372107,1724,东-西,20
3,爱南路,6,龙岗区,宝荷路,3721,如意路,372108,734,东-西,20
3,爱南路,6,龙岗区,如意路,3721,龙岗大道,372109,1375,东-西,20
3,爱南路,6,龙岗区,龙岗大道,3721,龙翔大道,372110,945,东-西,20
3,爱南路,6,龙岗区,龙翔大道,3722,龙岗大道,372201,1038,西-东,20
3,爱南路,6,龙岗区,龙岗大道,3722,如意路,372202,1314,西-东,20
3,爱南路,6,龙岗区,如意路,3722,宝荷路,372203,727,西-东,20
3,爱南路,6,龙岗区,宝荷路,3722,龙城大道,372204,1713,西-东,20
3,爱南路,6,龙岗区,龙城大道,3722,碧新路,372205,1336,西-东,20
3,爱南路,6,龙岗区,碧新路,3722,龙南路,372206,1322,西-东,20
3,爱南路,6,龙岗区,龙南路,3722,龙湖路,372207,1655,西-东,20
3,爱南路,6,龙岗区,龙湖路,3722,深汕路,372208,567,西-东,20
3,爱南路,6,龙岗区,深汕路,3722,同富路,372209,452,西-东,20
3,爱南路,6,龙岗区,同富路,3722,东升新路,372210,1025,西-东,20
3,坳背路,6,龙岗区,龙岗大道,3731,红棉四路,373101,806,东-西,20
3,坳背路,6,龙岗区,红棉四路,3732,龙岗大道,373201,806,西-东,20
3,丹梓西路,8,坪山区,丹梓大道,3741,坪山大道,374101,4950,东-西,20
3,丹梓西路,8,坪山区,坪山大道,3742,丹梓大道,374201,4336,西-东,20
3,东深路,6,龙岗区,横东岭路,3753,丹平公路,375301,2005,南-北,20
3,东深路,6,龙岗区,丹平公路,3754,横东岭路,375401,2014,北-南,20
3,富坪北路,6,龙岗区,龙岗大道,3773,横坪公路(坪地),377301,617,南-北,20
3,富坪北路,6,龙岗区,横坪公路(坪地),3774,龙岗大道,377401,569,北-南,20
4,国际大道,6,龙岗区,富安大道,3781,华南大道,378101,868,东-西,15
4,国际大道,6,龙岗区,华南大道,3781,平新北路,378102,529,东-西,15
4,国际大道,6,龙岗区,平新北路,3782,华南大道,378201,518,西-东,15
4,国际大道,6,龙岗区,华南大道,3782,富安大道,378202,858,西-东,15
3,红棉三路,6,龙岗区,横坪公路,3791,广达路,379101,636,东-西,20
3,红棉三路,6,龙岗区,广达路,3791,茂盛路,379102,1064,东-西,20
3,红棉三路,6,龙岗区,茂盛路,3791,莲心路,379103,734,东-西,20
3,红棉三路,6,龙岗区,莲心路,3792,茂盛路,379201,723,西-东,20
3,红棉三路,6,龙岗区,茂盛路,3792,广达路,379202,1060,西-东,20
3,红棉三路,6,龙岗区,广达路,3792,横坪公路,379203,654,西-东,20
3,红棉四路,6,龙岗区,坳背路,3801,横坪公路,380101,733,东-西,20
3,红棉四路,6,龙岗区,横坪公路,3802,坳背路,380201,727,西-东,20
3,红棉一路,6,龙岗区,莲心路,3811,康乐路,381101,875,东-西,20
3,红棉一路,6,龙岗区,康乐路,3812,莲心路,381201,872,西-东,20
3,嘉湖路,6,龙岗区,富安大道,3823,平龙路,382301,982,南-北,20
3,嘉湖路,6,龙岗区,平龙路,3824,富安大道,382401,1077,北-南,20
3,教育南路,6,龙岗区,环城南路,3833,龙岗大道,383301,899,南-北,20
3,教育南路,6,龙岗区,龙岗大道,3834,环城南路,383401,899,北-南,20
3,教育中路,6,龙岗区,龙岗大道,3843,吉祥路,384301,891,南-北,20
3,教育中路,6,龙岗区,吉祥路,3844,龙岗大道,384401,894,北-南,20
3,科技园路,6,龙岗区,布澜路,3851,景芬路,385101,1249,东-西,20
3,科技园路,6,龙岗区,景芬路,3851,布龙路,385102,859,东-西,20
3,科技园路,6,龙岗区,布龙路,3852,景芬路,385201,859,西-东,20
3,科技园路,6,龙岗区,景芬路,3852,布澜路,385202,1256,西-东,20
3,龙平西路,6,龙岗区,龙城大道,3861,长兴北路,386101,913,东-西,20
3,龙平西路,6,龙岗区,长兴北路,3861,吉祥路,386102,564,东-西,20
3,龙平西路,6,龙岗区,吉祥路,3861,爱心路,386103,952,东-西,20
3,龙平西路,6,龙岗区,爱心路,3861,黄阁路,386104,1141,东-西,20
3,龙平西路,6,龙岗区,黄阁路,3861,盐龙大道,386105,1248,东-西,20
3,龙平西路,6,龙岗区,盐龙大道,3862,黄阁路,386201,1147,西-东,20
3,龙平西路,6,龙岗区,黄阁路,3862,爱心路,386202,1138,西-东,20
3,龙平西路,6,龙岗区,爱心路,3862,吉祥路,386203,954,西-东,20
3,龙平西路,6,龙岗区,吉祥路,3862,长兴北路,386204,569,西-东,20
3,龙平西路,6,龙岗区,长兴北路,3862,龙城大道,386205,921,西-东,20
3,平安大道,6,龙岗区,良白路,3873,湖田路,387301,894,南-北,20
3,平安大道,6,龙岗区,湖田路,3873,富安大道,387302,1362,南-北,20
3,平安大道,6,龙岗区,富安大道,3874,湖田路,387401,1363,北-南,20
3,平安大道,6,龙岗区,湖田路,3874,良白路,387402,900,北-南,20
3,平吉大道,6,龙岗区,布澜路,3881,平新南路,388101,1898,东-西,20
3,平吉大道,6,龙岗区,平新南路,3882,布澜路,388201,1883,西-东,20
3,平新路,6,龙岗区,平新北路,3893,平龙路,389301,477,南-北,20
3,平新路,6,龙岗区,平龙路,3894,平新北路,389401,479,北-南,20
3,平新南路,6,龙岗区,平吉大道,3903,平新北路,390301,939,南-北,20
3,平新南路,6,龙岗区,平新北路,3904,平吉大道,390401,944,北-南,20
3,坪梓路,6,龙岗区,龙兴北路,3911,富坪中路,391101,1883,东-西,20
3,坪梓路,6,龙岗区,富坪中路,3912,龙兴北路,391201,1882,西-东,20
3,盛宝路,6,龙岗区,丹平快速路,3921,宝冠路,392101,1397,东-西,20
3,盛宝路,6,龙岗区,宝冠路,3921,布澜路,392102,855,东-西,20
3,盛宝路,6,龙岗区,布澜路,3922,宝冠路,392201,844,西-东,20
3,盛宝路,6,龙岗区,宝冠路,3922,丹平快速路,392202,1396,西-东,20
3,雪岗北路,6,龙岗区,坂雪岗大道,3933,冲之大道,393301,1187,南-北,20
3,雪岗北路,6,龙岗区,冲之大道,3933,五和大道,393302,418,南-北,20
3,雪岗北路,9,龙华区,五和大道,3933,清祥路,393303,191,南-北,20
3,雪岗北路,9,龙华区,清祥路,3933,清宁路,393304,506,南-北,20
3,雪岗北路,9,龙华区,清宁路,3934,清祥路,393401,507,北-南,20
3,雪岗北路,9,龙华区,清祥路,3934,五和大道,393402,186,北-南,20
3,雪岗北路,6,龙岗区,五和大道,3934,冲之大道,393403,418,北-南,20
3,雪岗北路,6,龙岗区,冲之大道,3934,坂雪岗大道,393404,1186,北-南,20
3,富坪中路,6,龙岗区,坪梓路,3943,龙岗大道,394301,1801,南-北,20
3,富坪中路,6,龙岗区,龙岗大道,3944,坪梓路,394401,1805,北-南,20
3,环城南路,6,龙岗区,同心中路,3953,教育南路,395301,910,南-北,20
3,环城南路,6,龙岗区,教育南路,3953,龙岗大道,395302,1521,南-北,20
3,环城南路,6,龙岗区,龙岗大道,3954,教育南路,395401,1536,北-南,20
3,环城南路,6,龙岗区,教育南路,3954,同心中路,395402,911,北-南,20
3,丰田路,6,龙岗区,龙岗大道,3961,仙田路,396101,1228,东-西,20
3,丰田路,6,龙岗区,仙田路,3961,碧新路,396102,707,东-西,20
3,丰田路,6,龙岗区,碧新路,3962,仙田路,396201,682,西-东,20
3,丰田路,6,龙岗区,仙田路,3962,龙岗大道,396202,1238,西-东,20
3,碧新路,6,龙岗区,宝荷路,3973,植物园路,397301,593,南-北,20
3,碧新路,6,龙岗区,爱南路,3973,鹏达路,397302,869,南-北,20
3,碧新路,6,龙岗区,鹏达路,3973,龙岗大道,397303,718,南-北,20
3,碧新路,6,龙岗区,龙岗大道,3973,龙园路,397304,548,南-北,20
3,碧新路,6,龙岗区,龙园路,3973,龙平东路,397305,785,南-北,20
3,碧新路,6,龙岗区,龙平东路,3973,新生路,397306,978,南-北,20
3,碧新路,6,龙岗区,新生路,3973,丰田路,397307,384,南-北,20
3,碧新路,6,龙岗区,丰田路,3974,新生路,397401,379,北-南,20
3,碧新路,6,龙岗区,新生路,3974,龙平东路,397402,978,北-南,20
3,碧新路,6,龙岗区,龙平东路,3974,龙园路,397403,802,北-南,20
3,碧新路,6,龙岗区,龙园路,3974,龙岗大道,397404,532,北-南,20
3,碧新路,6,龙岗区,龙岗大道,3974,鹏达路,397405,736,北-南,20
3,碧新路,6,龙岗区,鹏达路,3974,爱南路,397406,865,北-南,20
3,碧新路,6,龙岗区,植物园路,3974,宝荷路,397407,583,北-南,20
3,宝坪路,6,龙岗区,翠宝路,3983,宝荷路,398301,928,南-北,20
3,宝坪路,6,龙岗区,宝荷路,3984,翠宝路,398401,934,北-南,20
3,宝龙大道,6,龙岗区,深汕路,3991,锦龙四路,399101,192,东-西,20
3,宝龙大道,6,龙岗区,锦龙四路,3991,锦龙二路,399102,541,东-西,20
3,宝龙大道,6,龙岗区,锦龙二路,3991,锦龙大道,399103,587,东-西,20
3,宝龙大道,6,龙岗区,锦龙大道,3991,宝龙七路,399104,844,东-西,20
3,宝龙大道,6,龙岗区,宝龙七路,3991,宝龙五路,399105,803,东-西,20
3,宝龙大道,6,龙岗区,宝龙五路,3991,宝龙三路,399106,771,东-西,20
3,宝龙大道,6,龙岗区,宝龙三路,3991,宝荷路,399107,744,东-西,20
3,宝龙大道,6,龙岗区,宝荷路,3992,宝龙三路,399201,752,西-东,20
3,宝龙大道,6,龙岗区,宝龙三路,3992,宝龙五路,399202,770,西-东,20
3,宝龙大道,6,龙岗区,宝龙五路,3992,宝龙七路,399203,804,西-东,20
3,宝龙大道,6,龙岗区,宝龙七路,3992,锦龙大道,399204,863,西-东,20
3,宝龙大道,6,龙岗区,锦龙大道,3992,锦龙二路,399205,585,西-东,20
3,宝龙大道,6,龙岗区,锦龙二路,3992,锦龙四路,399206,527,西-东,20
3,宝龙大道,6,龙岗区,锦龙四路,3992,深汕路,399207,193,西-东,20
3,龙城大道,6,龙岗区,爱南路,4003,龙岗大道,400301,1079,南-北,20
3,龙城大道,6,龙岗区,龙岗大道,4003,龙翔大道,400302,789,南-北,20
3,龙城大道,6,龙岗区,龙翔大道,4003,龙平西路,400303,893,南-北,20
3,龙城大道,6,龙岗区,龙平西路,4003,盐龙大道,400304,728,南-北,20
3,龙城大道,6,龙岗区,盐龙大道,4004,龙平西路,400401,722,北-南,20
3,龙城大道,6,龙岗区,龙平西路,4004,龙翔大道,400402,900,北-南,20
3,龙城大道,6,龙岗区,龙翔大道,4004,龙岗大道,400403,776,北-南,20
3,龙城大道,6,龙岗区,龙岗大道,4004,爱南路,400404,1096,北-南,20
3,宝荷路,6,龙岗区,宝龙一路,4011,碧新路,401101,950,东-西,20
3,宝荷路,6,龙岗区,碧新路,4011,沙荷路,401102,1128,东-西,20
3,宝荷路,6,龙岗区,沙荷路,4011,嶂背路,401103,1059,东-西,20
3,宝荷路,6,龙岗区,嶂背路,4011,爱南路,401104,1419,东-西,20
